#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1691392250191115500,0.0167897,-0.00719531,-3.6056e-05,2.22885,-0.0507771,-9.79208
1691392250199086200,0.0152767,-0.00780753,0.00108156,2.33968,-0.103663,-9.80053
1691392250207424400,0.0149443,-0.00852453,-0.000206575,2.4459,-0.0658016,-9.80821
1691392250215827100,0.0178122,-0.00878217,0.000844127,2.37618,-0.0684268,-9.78479
1691392250224150100,0.0167367,-0.00839275,-0.00101576,2.43452,-0.0653222,-9.83065
1691392250232508400,0.0168071,-0.0102389,-0.000647596,2.32516,-0.120781,-9.84782
1691392250240778900,0.0181519,-0.00839246,0.00101325,2.23566,-0.0713855,-9.79224
1691392250249019400,0.0175246,-0.00935148,0.00129342,2.17318,-0.0761157,-9.81879
1691392250257420900,0.0187381,-0.00899022,0.000960857,1.95057,-0.0692394,-9.79734
1691392250265719800,0.0192495,-0.0097611,-0.00023459,1.77762,-0.0751754,-9.79012
1691392250274108200,0.0177101,-0.00918799,-0.000821482,1.48844,-0.0823389,-9.83231
1691392250282368600,0.0164519,-0.0100613,0.00107788,1.30944,-0.108281,-9.84369
1691392250290933100,0.0166207,-0.0106516,-0.000639047,0.93827,-0.106208,-9.7708
1691392250299442200,0.0183542,-0.0102534,0.000329619,0.394883,-0.0961966,-9.85162
1691392250307391800,0.0169182,-0.0109387,7.66449e-05,0.358958,-0.13012,-9.83928
1691392250315725700,0.0161876,-0.0124918,0.00101863,0.0151097,-0.145906,-9.84868
1691392250324066200,0.0149229,-0.0114561,2.92282e-05,-0.215653,-0.126008,-9.78054
1691392250332515700,0.0150717,-0.0120075,0.00108489,-0.443234,-0.100624,-9.85947
1691392250340724500,0.0101435,-0.00983934,0.00096666,-0.548978,-0.150437,-9.68166
1691392250349096200,0.00897422,-0.00745476,-0.000413342,-0.648306,-0.166683,-9.72239
1691392250357389000,0.00573622,-0.0065581,-0.00130363,-0.764909,-0.196827,-9.77217
1691392250365755200,0.00578978,-0.00616305,0.00097457,-0.766086,-0.139452,-9.7658
1691392250374081200,0.0035947,-0.00363373,0.000803095,-0.782137,-0.169518,-9.79811
1691392250382674400,0.00224384,-0.00548941,0.000101594,-0.7101,-0.196539,-9.77434
1691392250390839200,0.0025911,-0.00232834,-1.24881e-05,-0.651717,-0.172209,-9.80337
1691392250399178100,0.00136469,-0.00186258,-0.000155846,-0.581411,-0.182767,-9.76072
1691392250407396200,0.000320221,-0.000982685,0.000440317,-0.454199,-0.178633,-9.7439
1691392250415799900,0.000973694,-0.000472677,-2.53522e-05,-0.356332,-0.141086,-9.79597
1691392250424070500,6.21776e-05,-0.00158749,0.00137045,-0.179625,-0.109501,-9.82072
1691392250432444900,-0.000577311,-0.000490524,-0.000818139,0.0259494,-0.135394,-9.77575
1691392250440772000,-4.88089e-06,0.000952012,0.00218919,0.207911,-0.13452,-9.79487
1691392250449317900,-0.000389861,0.00137078,0.000487567,0.410779,-0.12117,-9.85443
1691392250457447200,0.00195637,0.000659049,0.00146081,0.609733,-0.134406,-9.90806
1691392250465702400,0.00227472,0.00486972,0.00116415,0.800113,-0.113939,-9.89013
1691392250474118400,-0.000667172,0.00601559,0.000518453,0.898569,-0.11516,-9.85733
1691392250482365100,0.000834726,0.00714546,0.00144707,0.997212,-0.11527,-9.89067
1691392250490792500,0.000318464,0.010529,-0.000915282,0.973038,-0.142938,-9.84484
1691392250499085400,0.00145179,0.0109833,-0.000678926,0.974932,-0.0992139,-9.8362
1691392250507422500,0.00103105,0.0109415,0.000159369,0.872697,-0.151072,-9.82636
1691392250515695600,-7.32391e-05,0.0103741,-0.00208762,0.720168,-0.117733,-9.82273
1691392250524174900,-0.000491343,0.0109043,0.000131393,0.603136,-0.172717,-9.8647
1691392250532400900,-0.0010469,0.0119753,-0.000820644,0.372907,-0.1124,-9.8656
1691392250540802100,-0.000168244,0.0112249,0.00141543,0.138575,-0.155072,-9.8294
1691392250549073500,-0.00117205,0.0107698,-0.000776275,-0.0952873,-0.150023,-9.84603
1691392250557460500,-0.00231726,0.0123691,-0.00149909,-0.290946,-0.0957221,-9.82914
1691392250565753200,5.19902e-05,0.0126245,0.000417258,-0.515281,-0.0928193,-9.78635
1691392250574124300,-3.93584e-05,0.0136816,0.00195289,-0.670493,-0.119331,-9.76388
1691392250583223700,2.12111e-05,0.0144927,-0.00133863,-0.800251,-0.14949,-9.80498
1691392250590916200,-0.00115222,0.0133546,0.000211714,-1.03362,-0.129286,-9.83141
1691392250599434400,-0.00199598,0.0127118,0.00054494,-1.63761,-0.133697,-9.78437
1691392250607409800,-0.00046795,0.0139034,-0.000795826,-1.7335,-0.135051,-9.81128
1691392250615799800,0.000440608,0.0144552,0.000748883,-1.90563,-0.139789,-9.83672
1691392250624078600,-0.00164042,0.0114507,0.000465261,-1.91287,-0.0972557,-9.75493
1691392250632474300,-0.00300912,0.0138751,0.000755723,-1.94511,-0.151072,-9.77833
1691392250640788300,0.00102116,0.01256,0.000574339,-1.94035,-0.102639,-9.79339
1691392250649260000,-0.000196179,0.01277,0.000564777,-1.85331,-0.124967,-9.81048
1691392250657539300,-0.000302612,0.0130715,0.00127005,-1.80133,-0.0906601,-9.82725
1691392250665820600,-0.000814728,0.0112223,0.0015959,-1.72249,-0.141294,-9.77774
1691392250674079700,-0.000228649,0.0128373,0.000290867,-1.62634,-0.168422,-9.84707
1691392250682495900,-0.00172479,0.0146551,0.00112867,-1.4159,-0.132604,-9.84072
1691392250690752000,-0.000120445,0.012753,0.000170575,-1.27322,-0.120349,-9.81403
1691392250699134800,0.000673064,0.0119321,0.000521135,-1.0922,-0.114504,-9.79235
1691392250707420200,-0.000990121,0.011815,-0.000512365,-0.889805,-0.145127,-9.82069
1691392250715812500,0.000908765,0.012159,0.0015404,-0.700523,-0.085937,-9.77516
1691392250724286200,0.000884965,0.0113915,0.00187711,-0.441742,-0.118699,-9.79391
1691392250732669400,0.000529432,0.0115868,0.00210251,-0.213713,-0.104159,-9.76818
1691392250741060400,-0.00094618,0.0135733,0.00126512,0.05975,-0.0789389,-9.80609
1691392250749496000,0.00153898,0.0128846,-0.000873237,0.31938,-0.140126,-9.74057
1691392250757641100,0.000774019,0.0111563,0.00118652,0.612685,-0.0915531,-9.86917
1691392250765943100,-5.5559e-05,0.0126747,-0.000505998,0.839102,-0.167661,-9.77934
1691392250774156300,-0.000249674,0.0130182,0.00106848,1.0308,-0.0988191,-9.818
1691392250782417500,-0.000504726,0.0127619,-8.00754e-05,1.11049,-0.135217,-9.83631
1691392250790997800,-5.0267e-06,0.0129003,-0.000207687,1.17773,-0.149699,-9.77689
1691392250799208900,0.00115909,0.0114158,0.000643426,1.1115,-0.116279,-9.79436
1691392250807465800,0.000175649,0.0119883,8.31254e-06,1.0625,-0.142947,-9.80515
1691392250815765300,-0.00140847,0.0119226,7.94568e-05,0.995518,-0.133345,-9.76567
1691392250824170600,0.00156366,0.0115788,0.00031912,0.791471,-0.137845,-9.81329
1691392250832454800,-0.000428937,0.0112166,-0.000215533,0.643333,-0.127928,-9.83776
1691392250840813600,-0.00280688,0.0123332,-0.000792347,0.472258,-0.117928,-9.71443
1691392250849080000,0.00138959,0.0104497,0.000568919,0.203218,-0.144709,-9.83972
1691392250857635100,0.00505843,0.00948352,-0.000476878,-0.0870757,-0.105918,-9.87756
1691392250866003000,0.00374348,0.00803224,-0.00109225,-0.267515,-0.100453,-9.80871
1691392250874318500,0.000634172,0.00806864,-0.000325579,-0.529015,-0.0870595,-9.87614
1691392250883234300,0.00125115,0.00652282,-0.000465185,-0.660145,-0.105976,-9.84145
1691392250890814500,-0.000463728,0.00430792,0.000527785,-0.817869,-0.167893,-9.80553
1691392250899137700,-0.000649613,0.00264883,-0.00215997,-1.41961,-0.138223,-9.87683
1691392250907420400,-0.00132876,0.00433712,0.00105391,-1.51853,-0.12856,-9.86016
1691392250915813300,0.00173232,0.000811289,-0.000321056,-1.61081,-0.117954,-9.82538
1691392250924107100,0.000216729,0.00265248,-0.000399103,-1.71619,-0.0968584,-9.85262
1691392250932465000,-0.000601568,0.00248509,0.000491853,-1.71634,-0.129847,-9.86349
1691392250940779500,-0.000486357,0.00185429,0.00100405,-1.70556,-0.10551,-9.81337
1691392250949129000,0.000982824,0.000372917,0.000116165,-1.64886,-0.0922405,-9.82454
1691392250957432800,-0.00116404,3.30146e-05,0.00141141,-1.58894,-0.125331,-9.83145
1691392250965817300,0.000609612,0.00113703,0.000613259,-1.52906,-0.115101,-9.85033
1691392250974098000,0.00155764,-0.00127333,-0.00121686,-1.39103,-0.0854558,-9.78906
1691392250982485400,0.00069897,-0.000917947,0.000200182,-1.21129,-0.13992,-9.82797
1691392250990781700,-0.00191729,0.00162179,-0.00148622,-1.15678,-0.155456,-9.81448
1691392250999349100,-0.00115759,-0.00156447,0.00124425,-0.911019,-0.141695,-9.83387
1691392251007435300,-0.00120256,0.00200557,-0.0012471,-0.789172,-0.169381,-9.80245
1691392251015989300,-0.00166882,0.00179145,-0.000543475,-0.50676,-0.125179,-9.83839
1691392251024265400,-0.00321712,0.00141427,-0.00012764,-0.269014,-0.1095,-9.85499
1691392251032440700,-0.00428244,0.0014442,-6.69714e-06,-0.0228775,-0.149319,-9.84553
1691392251040824900,-0.00602821,-0.000352389,-0.000679436,0.274607,-0.179976,-9.76273
1691392251049143500,-0.00749144,-0.00221759,0.000848988,0.537879,-0.179933,-9.7633
1691392251057479300,-0.00796274,-0.00145243,0.000242199,0.71176,-0.205562,-9.82519
1691392251066395600,-0.010129,-0.00343527,-0.00278809,0.978437,-0.237199,-9.75182
1691392251074140600,-0.0124385,-0.00372718,7.11652e-05,1.27712,-0.182935,-9.76456
1691392251082454400,-0.0127881,-0.0031358,-0.00156776,1.45382,-0.118919,-9.79583
1691392251090831600,-0.0129936,-0.00311213,-0.0020408,1.5537,-0.204968,-9.75928
1691392251099074100,-0.0143056,-0.00424897,-0.000359193,1.56384,-0.174536,-9.76448
1691392251107503800,-0.0160259,-0.00597418,-0.0014351,1.61352,-0.200225,-9.79111
1691392251115769600,-0.0152022,-0.0042967,-0.000542386,1.59402,-0.157492,-9.80346
1691392251124185900,-0.0140996,-0.00554942,-0.00189273,1.49625,-0.136644,-9.75684
1691392251132436100,-0.0154749,-0.00603937,-0.000832276,1.39997,-0.117279,-9.79936
1691392251140822500,-0.0146148,-0.00572743,-0.000803665,1.21199,-0.152936,-9.79363
1691392251149303600,-0.0168008,-0.00620724,-0.000962823,0.989646,-0.106875,-9.76886
1691392251157453200,-0.0145942,-0.00504712,-0.00219205,0.793105,-0.120446,-9.7936
1691392251165901000,-0.0159416,-0.00427385,0.000729679,0.474957,-0.133923,-9.87143
1691392251174801400,-0.0117945,-0.00341707,-0.00134859,0.096631,-0.070438,-9.81632
1691392251182551000,-0.0120109,-0.00302057,-6.18765e-06,-0.118555,-0.052509,-9.80791
1691392251190786300,-0.00827229,-0.00393687,-0.00233043,-0.426838,-0.0936104,-9.76395
1691392251199526000,-0.00596001,-0.00556005,0.000262264,-0.682113,-0.0483954,-9.76496
1691392251207603700,-0.00449623,-0.00461805,-0.00172066,-0.826045,-0.0471262,-9.82138
1691392251216010500,-0.00410374,-0.0059428,0.000355829,-0.963172,-0.0534238,-9.78471
1691392251224163500,-0.00299556,-0.00510841,-0.0022732,-1.05385,-0.0573259,-9.78185
1691392251232537700,-0.00227215,-0.0061101,-0.00237935,-1.11405,-0.076311,-9.80375
1691392251240821500,-0.000718889,-0.00625297,0.00089706,-1.09968,-0.0359977,-9.78414
1691392251249377900,-0.000814641,-0.00559464,-0.0023426,-1.05411,-0.0112092,-9.8226
1691392251257620800,0.000343177,-0.00456429,-0.000190237,-1.02182,-0.106222,-9.7755
1691392251265902900,0.000891622,-0.00339382,-0.000453502,-0.967923,-0.0740428,-9.80142
1691392251274136300,0.000156584,-0.00477048,-0.00119665,-0.88978,-0.0814574,-9.74882
1691392251282528700,-0.00115229,-0.00627121,-0.000107735,-0.710054,-0.089774,-9.77613
1691392251290854600,-0.000612368,-0.00723183,-8.46596e-05,-0.533247,-0.148177,-9.82605
1691392251299148800,-0.00162043,-0.00621584,6.09983e-05,-0.438478,-0.145907,-9.78348
1691392251307531900,-0.00290935,-0.00683859,-0.0019824,-0.237644,-0.152189,-9.78518
1691392251315826200,-0.00209619,-0.00579058,-0.00277011,-0.00935944,-0.0957822,-9.7858
1691392251324225400,-0.000609589,-0.00806826,-0.00075401,0.171621,-0.0716003,-9.78335
1691392251332463200,-0.00250292,-0.00844192,-0.000287232,0.351384,-0.12234,-9.80911
1691392251341065300,-0.00124059,-0.00724631,-0.000163527,0.657256,-0.159917,-9.79014
1691392251349390600,-0.00306854,-0.00910876,-0.00106205,0.869727,-0.142967,-9.77406
1691392251357499200,-0.00393948,-0.00755432,3.98757e-05,1.08115,-0.0728123,-9.78195
1691392251365817300,-0.00205651,-0.00953731,0.000407513,1.21003,-0.0597528,-9.85312
1691392251374198900,-0.00390336,-0.00969536,-0.00118089,1.31346,-0.117498,-9.78106
1691392251382430700,-0.00401322,-0.0068417,0.00142771,1.33989,-0.140114,-9.82282
1691392251390882200,-0.00263666,-0.0102568,-0.00145146,1.33232,-0.115097,-9.82531
1691392251399160000,-0.00210394,-0.0080758,0.000909364,1.28828,-0.143712,-9.7931
1691392251407721100,-0.00343598,-0.00996972,-0.000799792,1.1456,-0.137851,-9.75243
1691392251415941800,-0.00189499,-0.0111205,-0.000805676,0.994201,-0.135379,-9.76823
1691392251424236100,-0.00345406,-0.0118713,-0.00145562,0.796143,-0.0808937,-9.84868
1691392251432514000,-0.00239921,-0.011639,0.000635828,0.547104,-0.103761,-9.83002
1691392251441165900,-0.0035442,-0.0129989,-0.00187884,0.349014,-0.0514349,-9.80212
1691392251449196300,-0.00136656,-0.0130559,0.000934643,-0.0351092,-0.0280347,-9.79564
1691392251457490900,-0.00604236,-0.0106849,-0.000400011,-0.278994,-0.120424,-9.75195
1691392251465900600,-0.00685778,-0.00971097,0.00152051,-0.489385,-0.132256,-9.71707
1691392251474154300,-0.0100945,-0.0105866,0.000221449,-0.726826,-0.13574,-9.77938
1691392251482501700,-0.00878677,-0.0100133,-0.00133351,-0.831442,-0.16056,-9.76399
1691392251490829000,-0.00864537,-0.00845071,-0.000472789,-0.984712,-0.112895,-9.77723
1691392251499206200,-0.00951554,-0.00714906,0.00131004,-1.06463,-0.140727,-9.75605
1691392251507496600,-0.0100063,-0.00949184,0.00246961,-1.05006,-0.173957,-9.75546
1691392251515866300,-0.0125073,-0.00650481,-0.000650086,-1.05889,-0.151392,-9.83267
1691392251524159800,-0.0122269,-0.00789971,-0.000470819,-1.03584,-0.151926,-9.79748
1691392251532549500,-0.0116026,-0.005498,-0.0018585,-0.913852,-0.107538,-9.76488
1691392251540851400,-0.0115472,-0.00807027,0.000121749,-0.8595,-0.0807432,-9.76591
1691392251549193900,-0.0114181,-0.00578573,0.000120312,-0.712315,-0.133791,-9.75287
1691392251557459300,-0.0137656,-0.00592837,-1.54306e-05,-0.636632,-0.0739324,-9.77263
1691392251565918100,-0.0152844,-0.00675957,-0.000322502,-0.431324,-0.0677593,-9.77861
1691392251574155400,-0.0131778,-0.00584063,8.08451e-05,-0.259078,-0.0575548,-9.80602
1691392251582574600,-0.0107344,-0.00838627,-0.000692731,-0.0272518,-0.10248,-9.87282
1691392251590885100,-0.0107815,-0.00579256,0.00206156,0.129168,-0.0595153,-9.82239
1691392251599151600,-0.00750372,-0.00823922,-0.0008576,0.353634,-0.02971,-9.78575
1691392251607626000,-0.00610558,-0.0064581,0.000210968,0.592515,-0.0433492,-9.8055
1691392251616042800,-0.00544666,-0.00567463,-0.00174973,0.816184,-0.06655,-9.82986
1691392251624238800,-0.00229172,-0.00587027,-0.0014683,1.0698,-0.0267075,-9.78997
1691392251632500200,-0.00261639,-0.00738327,-0.000449605,1.25492,-0.0315609,-9.80214
1691392251640913400,-0.00437805,-0.00617593,-0.000583247,1.43187,-0.104772,-9.7724
1691392251649167900,-0.00196171,-0.00749519,0.000171932,1.69236,-0.0627905,-9.75989
1691392251657595200,-0.00137079,-0.0067922,0.000674104,1.72288,-0.0511808,-9.82
1691392251666211300,-0.000279739,-0.00520953,0.00165268,1.91449,-0.0469328,-9.82899
1691392251674425800,-0.000458805,-0.00535249,0.000429272,2.03198,-0.0874329,-9.78332
1691392251682496200,-0.0009564,-0.00467803,-0.000699165,2.1278,-0.0729634,-9.7727
1691392251691050900,-0.000656644,-0.00624647,-0.00193476,2.17403,-0.0843884,-9.81056
1691392251699316100,0.00144277,-0.0041879,2.54404e-05,2.20842,-0.0689055,-9.76713
1691392251707572000,-0.00160991,-0.00403004,-0.00124934,2.16303,-0.0834249,-9.81894
1691392251716202600,-0.00322088,-0.00516081,-0.000318754,2.07781,-0.0808425,-9.7957
1691392251724224500,-0.00258887,-0.00410253,-0.000838665,1.89758,-0.0921978,-9.76908
1691392251732564000,-0.00279814,-0.00335797,-0.000100059,1.73432,-0.0494668,-9.83002
1691392251740847500,-0.00376373,-0.00427079,-0.00090605,1.59614,-0.088752,-9.78749
1691392251749294800,-0.00383693,-0.00268699,-0.000270754,1.3362,-0.11159,-9.78592
1691392251757702600,-0.00395995,-0.00278353,-0.000333301,1.05883,-0.0370613,-9.82926
1691392251766134500,-0.00149653,-0.00310295,-0.000971574,0.81446,-0.117276,-9.76845
1691392251774434300,-0.00196515,-0.00243676,-0.000789362,0.311463,-0.0783929,-9.79864
1691392251782562900,-0.0031683,-0.00269817,0.00075603,0.0646355,-0.0620851,-9.74829
1691392251791207700,-0.00406667,-0.00173576,0.000911855,-0.188427,-0.075377,-9.82932
1691392251799509300,-0.00216491,-0.00213218,-0.00245304,-0.379109,-0.0848208,-9.83281
1691392251807514500,-0.00297305,-0.00259922,0.000429542,-0.800269,-0.115409,-9.79488
1691392251816289000,-0.00197992,-0.00128481,-0.000795857,-1.00431,-0.0645272,-9.74891
1691392251824185700,-0.00216387,-0.00178823,0.000519178,-1.16524,-0.0744375,-9.78296
1691392251832559300,0.00115865,-0.00110861,0.00182296,-1.28723,-0.0882932,-9.8572
1691392251840865300,-0.00118463,-0.00201092,-0.000265327,-1.3824,-0.0392803,-9.79465
1691392251849391300,-0.000350611,-0.000178705,0.000459558,-1.40948,-0.0811504,-9.80412
1691392251857811100,-0.000829795,-0.000937804,-0.000500422,-1.42024,-0.0996945,-9.81571
1691392251865866700,0.000901207,0.000493472,-0.00148596,-1.36589,-0.0278581,-9.78759
1691392251874223700,0.00208235,0.000833105,-0.00010784,-1.32271,-0.0502769,-9.86961
1691392251882564400,0.00298774,0.00268375,-9.55191e-05,-1.26448,-0.0334148,-9.8696
1691392251890914300,0.00510723,0.00358722,-0.000182569,-1.14168,-0.0391365,-9.874
1691392251899137900,4.55533e-06,0.00429584,-5.48643e-05,-1.03297,-0.0470458,-9.87111
1691392251907569100,0.00265034,0.00724055,0.00163197,-0.94737,-0.119808,-9.87603
1691392251915882100,0.00216854,0.00811725,-0.000588447,-0.775654,-0.0710419,-9.88274
1691392251924273600,-0.00023232,0.0103506,0.000826384,-0.553021,-0.113443,-9.80822
1691392251932533600,0.00232147,0.00986142,-0.000358131,-0.364411,-0.0968887,-9.82927
1691392251940905800,0.00132682,0.00981294,0.000381562,-0.134588,-0.137626,-9.86796
1691392251949155900,0.00124605,0.0108712,0.00107668,0.0976967,-0.0678478,-9.82346
1691392251957588000,0.000274411,0.0116435,0.000579522,0.321666,-0.102056,-9.88421
1691392251965933800,0.00145057,0.0109353,2.58467e-05,0.568248,-0.0888639,-9.83309
1691392251974661600,0.000757598,0.0126746,0.00015525,0.810047,-0.0683092,-9.82831
1691392251982543600,0.00018264,0.0128949,-0.00163455,1.00278,-0.072932,-9.82556
1691392251990835400,0.000891525,0.0136916,0.000812942,1.196,-0.052162,-9.77852
1691392251999221900,-0.000315215,0.0132207,-0.000947604,1.27211,-0.104771,-9.81142
1691392252007524500,0.000425216,0.0125043,-0.000266175,1.34481,-0.0329085,-9.83152
1691392252015935400,0.000635382,0.0132264,-0.000585568,1.43138,-0.0560332,-9.79126
1691392252024381500,0.000458982,0.0138409,-0.000194056,1.37001,-0.116969,-9.84659
1691392252032661200,0.00139781,0.014251,-0.000156157,1.26205,-0.0838905,-9.80125
1691392252040861300,0.000262733,0.0142656,-0.0001622,1.18239,-0.112173,-9.81369
1691392252049210000,-0.000483911,0.0144509,0.000184232,0.968211,-0.0813211,-9.83408
1691392252057522900,-0.0011142,0.013359,0.00118004,0.812916,-0.0953937,-9.8323
1691392252065920600,0.000918781,0.0155464,-0.000799798,0.652515,-0.0803424,-9.85727
1691392252074199800,-0.000464031,0.0133607,0.000505367,0.323846,-0.0817422,-9.8136
1691392252082568200,-0.000590174,0.0150315,-4.40876e-05,-0.0362171,-0.0831054,-9.80823
1691392252090847200,-0.000760703,0.0130084,0.00159826,-0.216984,-0.0622549,-9.81047
1691392252099526800,-0.00110503,0.0134402,-0.00116503,-0.479755,-0.0978939,-9.82528
1691392252107541600,0.000135744,0.0137353,-8.53876e-05,-0.698687,-0.111644,-9.76497
1691392252115853500,-0.000464601,0.013121,0.00010246,-1.13587,-0.120454,-9.85229
1691392252124227400,0.00119586,0.0154285,-0.00156054,-1.27934,-0.0645068,-9.80533
